Narration,Label
UPI/UBERINDIASYSTEMS P-UBERINDIASYSTEM SPRIVATELIMITED.RAZORP@ICICI/ICIC0DC0099 /430251286908 PAYVIARAZORPAY,TRAVEL
BIL/ONL/001013436267/FLIGHT/ONE97COMM,TRAVEL
TO ONL/UPI/DR/426331737667/IRCTC CF/HDFC/IRCTC CF / H/I::00211,TRAVEL
UPI/UBERINDIASYSTEMS P UBERINDIASYSTEM SPRIVATELIMITED.RAZORP@ICICI/ICIC0DC0099 /100151527747/UBERRIDE,TRAVEL
BIL/ONL/000977573170/INDIGO AIR / 60237,TRAVEL
ONL-BIL 001078383195/PAYTMTRAI/TRAINTICKET / 1244,TRAVEL
UPI/HIGHWAYDELITE/HIGHWAYDELUPIONLINE@A XL/UTIB0AXLUPI/448863149821/PAYMENTFOR-PPFR10,TRAVEL
UPI/HIGHWAYDELITE-HIGHWAYDELUPIONLINE@Y BL/YESB0YBLUPI/422307308002/PAYMENTFOR PPBA10,TRAVEL
UPI/UBERINDIASYSTEMS P/UBERINDIASYSTEM 971479.RZP AXISBANK/UTIB0000100-42263522 8506/UBERRIDE,TRAVEL
UPI/HIGHWAYDELITE HIGHWAYDELUPIONLINE@Y BL/YESB0YBLUPI/430686016040-PAYMENTFOR/PPBA10,TRAVEL
UPI/UBERINDIASYSTEMS P/UBERINDIASYSTEM SPRIVATELIMITED RAZORP@ICICI/ICIC0DC0099 /430251286908/PAYVIARAZORPAY,TRAVEL
UPI/UBERINDIASYSTEMS P/UBERINDIASYSTEM 971479/RZP/AXISBANK/UTIB0000100/73522040 3164/PAYVIARAZORPAY,TRAVEL
BIL/000977573170/ONL/INDIGO AIR,TRAVEL
MMT/IMPS / 414517329054/APRIL2024TRAINI/BAPASITARA / CNRB0003310,TRAVEL
UPI/HIGHWAYDELITE/HIGHWAYDELUPIONLINE@A XL/UTIB0AXLUPI/415894805858/PAYMENTFOR PPFR10 / 26513,TRAVEL
HIGHWAYDELITE/UPI/HIGHWAYDELUPIONLINE-Y BL/YESB0YBLUPI/430686016040/PAYMENTFOR PPBA10,TRAVEL
UPI HIGHWAYDELITE-HIGHWAYDELUPIONLINE@Y BL / YESB0YBLUPI/430686016040/PAYMENTFOR PPBA10,TRAVEL
UPI/HIGHWAYDELITE/@HIGHWAYDELUPIONLINE/BL/YESB0YBLUPI/422307308002/PAYMENTFOR PPBA10,TRAVEL
UPI/UBERINDIASYSTEMS P/UBERINDIASYSTEM 971479-RZP@AXISBANK/42263522/UTIB0000100 8506/UBERRIDE,TRAVEL
MMT-IMPS/414517329054/APRIL2024TRAINI/BAPASITARA-CNRB0003310,TRAVEL
UPI/ P/UBERINDIASYSTEM / 971479.RZP@AXISBANK-UTIB0000100 73522040 3164 PAYVIARAZORPAY,TRAVEL
BIL/ONL//ONE97COMM/FLIGHT / 15323,TRAVEL
UPI UBERINDIASYSTEMS/P/UBERINDIASYSTEM 971479.RZP@AXISBANK/73522040/UTIB0000100 3164/PAYVIARAZORPAY,TRAVEL
UPI/303251488305/UPI TRANSACTION/PAYU.EASEMYTRIP/AXIS BANK-LTD./AXI486C19C2D095,TRAVEL
TO / ONL IRCTC TRAIN-TICKETING MOBILE:PAYMENT::00211,TRAVEL
MMT/IMPS / 414517329054/APRIL2024TRAINI / BAPASITARA/,TRAVEL
MMT-IMPS 414517329054/APRIL2024TRAINI/BAPASITARA/CNRB0003310,TRAVEL
UPI-HIGHWAYDELITE/HIGHWAYDELUPIONLINE@Y BL/YESB0YBLUPI/412210418999 / PAYMENTFOR-PPFR10,TRAVEL
UPI/303251136598/UPI / TRANSACTION/EASEMYTRIP.PAYU/AXIS BANK LTD./AXI1A8C103444C3,TRAVEL
UPI-HIGHWAYDELITE-HIGHWAYDELUPIONLINE@A XL/UTIB0AXLUPI-448863149821/PAYMENTFOR PPFR10,TRAVEL
BIL/ONL/INDIGO 000977573170 / 2998,TRAVEL
UPI/HIGHWAYDELITE/HIGHWAYDELUPIONLINE@Y BL/YESB0YBLUPI / 412210418999/PAYMENTFOR / PPFR10,TRAVEL
UPI/303251488305/UPI TRANSACTION/EASEMYTRIP / PAYU/AXIS BANK-LTD./AXI486C19C2D095,TRAVEL
TO ONL UPI-DR/426331737667/IRCTC CF/HDFC/IRCTC CF-H/I::00211,TRAVEL
UPI/303251136598/UPI / TRANSACTION/EASEMYTRIP.PAYU/AXIS BANK/LTD./AXI1A8C103444C3,TRAVEL
BIL/ONL/001010186318/ONE97COMM / FLIGHT,TRAVEL
UPI/303251488305/UPI TRANSACTION/EASEMYTRIP.PAYU/AXIS-BANK LTD./AXI486C19C2D095 / 39672,TRAVEL
BIL / ONL-001058272084/MAKEMYTRIP,TRAVEL
UPI/HIGHWAYDELITE/HIGHWAYDELUPIONLINE@Y BL/YESB0YBLUPI/412210418999/PAYMENTFOR / PPFR10,TRAVEL
BIL/ONL/001013436267/ONE97COMM/,TRAVEL
UPI/UBERINDIASYSTEMS-P/UBERINDIASYSTEM SPRIVATELIMITED / RAZORP@ICICI ICIC0DC0099 /430251286908/PAYVIARAZORPAY,TRAVEL
TO ONL UPI/DR/426331737667/ CF/HDFC/IRCTC CF@H-I::00211,TRAVEL
TO ONL UPI/DR/426331737667/IRCTC CF/HDFC/IRCTC/CF@H I::00211,TRAVEL
UPI/HIGHWAYDELITE/HIGHWAYDELUPIONLINE@Y BL-YESB0YBLUPI / 412210418999/PAYMENTFOR PPFR10,TRAVEL
UPI-UBERINDIASYSTEMS P/UBERINDIASYSTEM 187204.RZP/RXAIRTEL/AIRP0000011/50273841 5361/UBERRIDE,TRAVEL
UPI/HIGHWAYDELUPIONLINE/HIGHWAYDELITE@A XL/UTIB0AXLUPI/415894805858/PAYMENTFOR PPFR10,TRAVEL
UPI/UBERINDIASYSTEMS / P/UBERINDIASYSTEM SPRIVATELIMITED.@ICICI/ICIC0DC0099/100151527747/UBERRIDE,TRAVEL
UPI/UBERINDIASYSTEMS UBERINDIASYSTEM 187204.RZP@RXAIRTEL AIRP0000011/50273841 5361/UBERRIDE,TRAVEL
UPI/UBERINDIASYSTEMS P/UBERINDIASYSTEM/971479.RZP@AXISBANK/UTIB0000100/42263522 / 8506/UBERRIDE,TRAVEL
UPI/303251136598-UPI TRANSACTION/EASEMYTRIP.PAYU/AXIS BANK ./AXI1A8C103444C3,TRAVEL
UPI/HIGHWAYDELITE/HIGHWAYDELUPIONLINE@Y/BL/YESB0YBLUPI/422307308002-PAYMENTFOR PPBA10 / 3631,TRAVEL
UPI HIGHWAYDELITE-HIGHWAYDELUPIONLINE@Y BL-YESB0YBLUPI/430686016040/PAYMENTFOR/PPBA10,TRAVEL
UPI/HIGHWAYDELITE/HIGHWAYDELUPIONLINE Y BL/YESB0YBLUPI/412210418999/PPFR10 PAYMENTFOR,TRAVEL
UPI/UBERINDIASYSTEMS P/UBERINDIASYSTEM 971479.RZP@AXISBANK/UTIB0000100/42263522 8506/,TRAVEL
UPI/HIGHWAYDELITE/HIGHWAYDELUPIONLINE@Y-BL/YESB0YBLUPI/412210418999/PAYMENTFOR PPFR10,TRAVEL
UPI/HIGHWAYDELITE / HIGHWAYDELUPIONLINE@Y BL/YESB0YBLUPI/430686016040/PAYMENTFOR / PPBA10,TRAVEL
BIL / ONL/001058272084/MAKEMYTRIP / 40576,TRAVEL
UPI-HIGHWAYDELITE/HIGHWAYDELUPIONLINE Y BL/YESB0YBLUPI/430686016040/PAYMENTFOR PPBA10,TRAVEL
UPI / HIGHWAYDELITE/HIGHWAYDELUPIONLINE@Y BL/YESB0YBLUPI-422307308002/PAYMENTFOR PPBA10,TRAVEL
UPI HIGHWAYDELITE/@Y BL / YESB0YBLUPI/412210418999/PAYMENTFOR PPFR10 / 85185,TRAVEL
UPI-UBERINDIASYSTEMS P/UBERINDIASYSTEM 971479.RZP@AXISBANK/UTIB0000100/42263522-8506/UBERRIDE,TRAVEL
UPI / UBERINDIASYSTEMS P/UBERINDIASYSTEM 971479.RZP AXISBANK/UTIB0000100/73522040 3164/PAYVIARAZORPAY,TRAVEL
ONL/BIL/001078383195-PAYTMTRAI/TRAINTICKET,TRAVEL
UPI/HIGHWAYDELITE HIGHWAYDELUPIONLINE@Y BL/YESB0YBLUPI / 412210418999-PAYMENTFOR PPFR10,TRAVEL
UPI/UBERINDIASYSTEMS P/UBERINDIASYSTEM 971479.RZP@AXISBANK/42263522/UTIB0000100-8506/UBERRIDE,TRAVEL
UPI/UBERINDIASYSTEMS P UBERINDIASYSTEM 187204.RZP@RXAIRTEL/AIRP0000011/50273841 UBERRIDE/,TRAVEL
BIL/ONL/001018097431/MAKEMYTRIP HOTEL / 45652,TRAVEL
UPI-UBERINDIASYSTEMS P UBERINDIASYSTEM 971479.RZP@AXISBANK/UTIB0000100/42263522 8506/UBERRIDE,TRAVEL
BIL/ONL/MAKEMYTRIP/-HOTEL,TRAVEL
UPI/UBERINDIASYSTEMS P/UBER1.RZP@HDFCB/ANK/HDFC0000499/501116582347/PAYVIARAZ ORPAY,TRAVEL
UPI/UBERINDIASYSTEMS-P/UBERINDIASYSTEM 187204.RZP-RXAIRTEL/AIRP0000011/50273841 5361/UBERRIDE,TRAVEL
TO ONL/IRCTC TRAIN-TICKETING MOBILE:PAYMENT::00211,TRAVEL
TO ONL UPI / DR/426331737667/IRCTC/CF/HDFC/IRCTC-CF@H/I::00211,TRAVEL
UPI/UBERINDIASYSTEMS / /UBERINDIASYSTEM SPRIVATELIMITED.RAZORP@ICICI/ICIC0DC0099 /430251286908/PAYVIARAZORPAY,TRAVEL
TO/ONL//DR/426331737667/IRCTC CF/HDFC/IRCTC CF@H/I/00211,TRAVEL
UPI/UBERINDIASYSTEMS P/UBERINDIASYSTEM SPRIVATELIMITED-RAZORP@ICICI / ICIC0DC0099 /100151527747-UBERRIDE,TRAVEL
MMT/-414517329054/APRIL2024TRAINI/BAPASITARA/CNRB0003310,TRAVEL
UPI/UBERINDIASYSTEMS P/UBERINDIASYSTEM SPRIVATELIMITED.RAZORP@ICICI/ICIC0DC0099 /100151527747/UBERRIDE / 91337,TRAVEL
UPI/HIGHWAYDELITE/HIGHWAYDELUPIONLINE-A XL/UTIB0AXLUPI 448863149821/PAYMENTFOR PPFR10,TRAVEL
UPI/HIGHWAYDELITE / HIGHWAYDELUPIONLINE@A/XL/UTIB0AXLUPI/448863149821/PAYMENTFOR PPFR10,TRAVEL
BIL/ONL/001059418803/ONE97COMM-FLIGHTS / 2495,TRAVEL
UPI/UBERINDIASYSTEMS P UBERINDIASYSTEM 971479 / RZP / AXISBANK-UTIB0000100 42263522 8506/UBERRIDE,TRAVEL
TO ONL UPI/DR/426331737667/IRCTC CF/HDFC/IRCTC CF / H I::00211,TRAVEL
UPI/UBERINDIASYSTEMS / P/UBERINDIASYSTEM 187204.RZP@RXAIRTEL/AIRP0000011/-5361/UBERRIDE,TRAVEL
UPI/303251136598/UPI TRANSACTION/EASEMYTRIP.PAYU/AXIS BANK LTD./AXI1A8C103444C3 / 71644,TRAVEL
ONL/BIL/000977573170/INDIGO AIR,TRAVEL
UPI/HIGHWAYDELITE / HIGHWAYDELUPIONLINE@Y BL/YESB0YBLUPI/430686016040 PAYMENTFOR PPBA10,TRAVEL
UPI/UBERINDIASYSTEMS P/UBERINDIASYSTEM-971479.RZP@UTIB0000100/AXISBANK/73522040 3164 PAYVIARAZORPAY,TRAVEL
BIL/ONL/PAYTMTRAI-001078383195/TRAINTICKET,TRAVEL
TO ONL / UPI/DR / 426331737667/IRCTC CF/HDFC IRCTC CF@H/I::00211,TRAVEL
UPI-303251136598/UPI TRANSACTION/EASEMYTRIP.PAYU/AXIS BANK LTD./AXI1A8C103444C3,TRAVEL
UPI/UBERINDIASYSTEMS P/UBERINDIASYSTEM SPRIVATELIMITED.RAZORP@ICICI / ICIC0DC0099 /430251286908/,TRAVEL
UPI/UBERINDIASYSTEMS / P / UBER1.RZP@HDFCB ANK/HDFC0000499/501116582347/PAYVIARAZ ORPAY,TRAVEL
UPI/303251136598/UPI TRANSACTION EASEMYTRIP.PAYU/AXIS-BANK LTD./AXI1A8C103444C3 / 2714,TRAVEL
MMT / /APRIL2024TRAINI/414517329054/BAPASITARA / CNRB0003310,TRAVEL
BIL/ONL-ONE97COMM 001010186318/FLIGHT,TRAVEL
BIL/ONL/001013436267/ONE97COMM/FLIGHT / 2862,TRAVEL
/IMPS/414517329054/APRIL2024TRAINI-BAPASITARA CNRB0003310,TRAVEL
UPI/HIGHWAYDELITE/HIGHWAYDELUPIONLINE@Y BL/YESB0YBLUPI/412210418999/PAYMENTFOR PPFR10 / 37684,TRAVEL
UPI/UBERINDIASYSTEMS P/UBER1.RZP@HDFCB ANK/HDFC0000499/501116582347-PAYVIARAZ ORPAY / 66563,TRAVEL
UPI/HIGHWAYDELITE/HIGHWAYDELUPIONLINE A/XL/UTIB0AXLUPI/415894805858/PAYMENTFOR/PPFR10,TRAVEL
TO ONL UPI/DR/426331737667/IRCTC HDFC/CF/IRCTC CF@H/I-00211,TRAVEL
BIL/ONL/001010186318 / FLIGHT/ONE97COMM,TRAVEL
UPI/UBERINDIASYSTEMS P/UBER1/RZP@HDFCB ANK/HDFC0000499/501116582347/PAYVIARAZ ORPAY,TRAVEL
TO/ONL IRCTC TRAIN/TICKETING MOBILE:PAYMENT-00211,TRAVEL
BIL//001018097431/MAKEMYTRIP-HOTEL,TRAVEL
UPI/P UBERINDIASYSTEMS/UBER1.RZP@HDFCB ANK/HDFC0000499/501116582347/PAYVIARAZ ORPAY,TRAVEL
ONL/BIL//MAKEMYTRIP,TRAVEL
UPI/UBERINDIASYSTEMS P/UBERINDIASYSTEM SPRIVATELIMITED-RAZORP/ICICI/ICIC0DC0099 /100151527747/UBERRIDE,TRAVEL
UPI/HIGHWAYDELITE/@A XL/UTIB0AXLUPI / 448863149821/PAYMENTFOR PPFR10,TRAVEL
TO ONL UPI/DR/426331737667/IRCTC CF/HDFC/IRCTC CF@H/I / 00211,TRAVEL
BIL/ONL/001013436267/ONE97COMM/FLIGHT / 55393,TRAVEL
TO ONL UPI/DR/426331737667/IRCTC CF/HDFC/IRCTC CF / H/I::00211,TRAVEL
UPI-UBERINDIASYSTEMS/P/971479 UBERINDIASYSTEM.RZP@AXISBANK UTIB0000100/42263522 8506/UBERRIDE,TRAVEL
UPI/UBERINDIASYSTEMS P/UBER1.RZP@HDFCB ANK/HDFC0000499/501116582347 / PAYVIARAZ ORPAY / 36355,TRAVEL
UPI/HIGHWAYDELITE/HIGHWAYDELUPIONLINE/Y BL/YESB0YBLUPI/422307308002/PAYMENTFOR PPBA10,TRAVEL
UPI/UBERINDIASYSTEMS P/UBERINDIASYSTEM/SPRIVATELIMITED.RAZORP@ICICI/ICIC0DC0099 /100151527747/UBERRIDE,TRAVEL
UPI/303251488305 / UPI TRANSACTION/EASEMYTRIP.PAYU/AXIS-BANK LTD./AXI486C19C2D095,TRAVEL
BIL / ONL/001016847988/ONE97COMM/,TRAVEL
TO ONL UPI-DR/426331737667/IRCTC CF/HDFC/IRCTC CF@H I::00211,TRAVEL
UPI/HIGHWAYDELITE/Y@HIGHWAYDELUPIONLINE BL/YESB0YBLUPI/412210418999/PAYMENTFOR / PPFR10,TRAVEL
UPI/HIGHWAYDELITE/HIGHWAYDELUPIONLINE/Y BL YESB0YBLUPI/422307308002/PAYMENTFOR PPBA10,TRAVEL
UPI / UBERINDIASYSTEMS P/UBERINDIASYSTEM 971479.RZP@AXISBANK-UTIB0000100/73522040 3164/PAYVIARAZORPAY,TRAVEL
UPI/UBERINDIASYSTEMS P/UBERINDIASYSTEM 971479.RZP-AXISBANK/UTIB0000100/42263522 8506/UBERRIDE / 81164,TRAVEL
UPI/303251488305/UPI TRANSACTION/EASEMYTRIP.PAYU/AXIS / BANK LTD./AXI486C19C2D095,TRAVEL
UPI/UBERINDIASYSTEMS P/UBER1-RZP@HDFCB ANK / HDFC0000499 / 501116582347/PAYVIARAZ,TRAVEL
UPI/HIGHWAYDELITE/HIGHWAYDELUPIONLINE Y BL/YESB0YBLUPI/430686016040/-PPBA10,TRAVEL
UPI/HIGHWAYDELITE-HIGHWAYDELUPIONLINE@A / XL/UTIB0AXLUPI/448863149821 / PAYMENTFOR PPFR10,TRAVEL
TO-ONL UPI/DR/426331737667/IRCTC CF/HDFC/IRCTC / CF-H/I::00211,TRAVEL
UPI/UBERINDIASYSTEMS P/UBERINDIASYSTEM SPRIVATELIMITED RAZORP / ICICI/ICIC0DC0099 /100151527747/UBERRIDE,TRAVEL
UPI/303251136598/UPI/TRANSACTION/EASEMYTRIP.PAYU/AXIS BANK LTD AXI1A8C103444C3,TRAVEL
UPI/UBERINDIASYSTEMS P/UBERINDIASYSTEM SPRIVATELIMITED.ICICI@RAZORP/ICIC0DC0099 /100151527747/UBERRIDE,TRAVEL
UPI/UBERINDIASYSTEMS P/971479 / UBERINDIASYSTEM.RZP@AXISBANK/UTIB0000100/42263522 8506/UBERRIDE,TRAVEL
UPI/P/UBERINDIASYSTEMS/UBERINDIASYSTEM SPRIVATELIMITED.RAZORP@ICICI/ICIC0DC0099 /430251286908/PAYVIARAZORPAY,TRAVEL
UPI HIGHWAYDELITE/HIGHWAYDELUPIONLINE-A XL/UTIB0AXLUPI/415894805858/PAYMENTFOR PPFR10,TRAVEL
UPI/303251136598-UPI TRANSACTION/EASEMYTRIP / PAYU/AXIS BANK LTD./AXI1A8C103444C3,TRAVEL
UPI/UBERINDIASYSTEMS P / UBERINDIASYSTEM SPRIVATELIMITED/RAZORP ICICI/ICIC0DC0099-430251286908/PAYVIARAZORPAY,TRAVEL
TO ONL/UPI/DR/426331737667/IRCTC CF/HDFC/IRCTC/CF@H/I::00211,TRAVEL
BIL/ONL/001010186318-ONE97COMM/FLIGHT / 31288,TRAVEL
-ONL/001058272084/MAKEMYTRIP,TRAVEL
HIGHWAYDELITE UPI/HIGHWAYDELUPIONLINE@Y BL-YESB0YBLUPI/412210418999/PAYMENTFOR PPFR10,TRAVEL
BIL//001010186318/FLIGHT/ONE97COMM,TRAVEL
/ONL-001059418803/ONE97COMM/FLIGHTS,TRAVEL
TO ONL IRCTC TRAIN-TICKETING MOBILE:PAYMENT::00211,TRAVEL
UPI UBERINDIASYSTEMS P/UBERINDIASYSTEM 187204.RZP@RXAIRTEL/AIRP0000011/50273841 5361 UBERRIDE,TRAVEL
UPI/HIGHWAYDELITE/HIGHWAYDELUPIONLINE@A-XL/UTIB0AXLUPI/448863149821/PAYMENTFOR PPFR10,TRAVEL
UPI/UBERINDIASYSTEMS P/UBERINDIASYSTEM 187204.RZP@RXAIRTEL/AIRP0000011/50273841/5361/UBERRIDE,TRAVEL
ONL / UPI/DR/426331737667/IRCTC CF/HDFC-IRCTC CF/H I / 00211,TRAVEL
TO ONL-UPI/DR/426331737667/IRCTC CF/HDFC/IRCTC CF@H-I-00211,TRAVEL
UPI/HIGHWAYDELITE / HIGHWAYDELUPIONLINE@Y BL/YESB0YBLUPI/422307308002/PAYMENTFOR / PPBA10 / 18333,TRAVEL
BIL / ONL/000977573170/INDIGO AIR / 66100,TRAVEL
UPI/UBERINDIASYSTEMS P/UBERINDIASYSTEM 971479.RZP / AXISBANK/UTIB0000100 / 73522040 3164/PAYVIARAZORPAY,TRAVEL
UPI/UBERINDIASYSTEMS P/UBERINDIASYSTEM-SPRIVATELIMITED-RAZORP ICICI/ICIC0DC0099 /100151527747/UBERRIDE,TRAVEL
UPI/HIGHWAYDELITE/HIGHWAYDELUPIONLINE@Y BL//412210418999/PAYMENTFOR-PPFR10 / 73789,TRAVEL
UPI/303251488305 / TRANSACTION EASEMYTRIP.PAYU-AXIS BANK LTD AXI486C19C2D095,TRAVEL
BIL/000977573170/ONL/INDIGO AIR / 20868,TRAVEL
UPI/UBERINDIASYSTEMS P/UBERINDIASYSTEM 187204.RZP@RXAIRTEL AIRP0000011/50273841/5361/UBERRIDE / 34810,TRAVEL
TO ONL UPI/DR-426331737667/IRCTC CF/HDFC-IRCTC CF@H / I/00211,TRAVEL
UPI/UBERINDIASYSTEMS / P/UBERINDIASYSTEM SPRIVATELIMITED / RAZORP@ICICI/ICIC0DC0099 /100151527747/UBERRIDE,TRAVEL
UPI-HIGHWAYDELITE/HIGHWAYDELUPIONLINE@Y BL/YESB0YBLUPI/412210418999/PAYMENTFOR PPFR10 / 58418,TRAVEL
UPI/UBERINDIASYSTEMS P/UBERINDIASYSTEM 971479.RZP@AXISBANK/UTIB0000100/73522040 3164 / PAYVIARAZORPAY / 83285,TRAVEL
UPI/UBERINDIASYSTEMS P/UBERINDIASYSTEM 971479.@AXISBANK/UTIB0000100/42263522 8506/UBERRIDE,TRAVEL
UPI/HIGHWAYDELITE/HIGHWAYDELUPIONLINE@A / XL UTIB0AXLUPI/415894805858-PAYMENTFOR PPFR10,TRAVEL
BIL/ONL/001016847988 / ONE97COMM/FLIGHT / 35851,TRAVEL
UPI / 303251136598/UPI TRANSACTION/EASEMYTRIP.PAYU/BANK AXIS LTD./AXI1A8C103444C3 / 94797,TRAVEL
UPI/HIGHWAYDELITE-HIGHWAYDELUPIONLINE A XL/UTIB0AXLUPI/448863149821 / PAYMENTFOR PPFR10,TRAVEL
BIL ONL 001058272084/MAKEMYTRIP,TRAVEL
UPI/UBERINDIASYSTEMS P / UBERINDIASYSTEM SPRIVATELIMITED.RAZORP@/ICIC0DC0099 /100151527747/UBERRIDE,TRAVEL
UPI/UBERINDIASYSTEMS P/UBERINDIASYSTEM SPRIVATELIMITED.RAZORP / ICICI / ICIC0DC0099 /430251286908/PAYVIARAZORPAY / 42178,TRAVEL
TO ONL UPI/DR/426331737667/IRCTC/CF/HDFC/IRCTC @H/I::00211,TRAVEL
UPI/UBERINDIASYSTEMS-P/UBERINDIASYSTEM 971479.RZP@AXISBANK/UTIB0000100/73522040 3164/PAYVIARAZORPAY,TRAVEL
UPI/HIGHWAYDELITE/HIGHWAYDELUPIONLINE-Y YESB0YBLUPI-BL / 430686016040/PAYMENTFOR PPBA10,TRAVEL
UPI/HIGHWAYDELITE/HIGHWAYDELUPIONLINE@A/XL-UTIB0AXLUPI/415894805858/PAYMENTFOR PPFR10,TRAVEL
BIL ONL/-MAKEMYTRIP/HOTEL,TRAVEL
UPI/UBERINDIASYSTEMS P/UBERINDIASYSTEM 971479.RZP@AXISBANK/42263522/UTIB0000100 8506/UBERRIDE,TRAVEL
UPI / UBERINDIASYSTEMS P / UBERINDIASYSTEM 971479.RZP@AXISBANK / UTIB0000100/73522040 3164/PAYVIARAZORPAY / 77525,TRAVEL
UPI-HIGHWAYDELITE/HIGHWAYDELUPIONLINE/A XL/UTIB0AXLUPI/448863149821/PAYMENTFOR/PPFR10,TRAVEL
UPI/ / HIGHWAYDELUPIONLINE@XL A/UTIB0AXLUPI / 415894805858 / PAYMENTFOR PPFR10,TRAVEL
BIL/ONL / 001010186318/ONE97COMM/,TRAVEL
UPI/UBERINDIASYSTEMS / P/UBERINDIASYSTEM SPRIVATELIMITED.ICICI@RAZORP-ICIC0DC0099 /430251286908/PAYVIARAZORPAY,TRAVEL
UPI/UBERINDIASYSTEMS-P UBERINDIASYSTEM SPRIVATELIMITED.RAZORP@ICICI/ICIC0DC0099 /430251286908 / PAYVIARAZORPAY,TRAVEL
UPI/UBERINDIASYSTEMS P/UBERINDIASYSTEM 971479 / RZP@AXISBANK/UTIB0000100/42263522 8506 UBERRIDE,TRAVEL
TO ONL/UPI/DR/426331737667/IRCTC CF/HDFC/IRCTC CF@H-I::00211,TRAVEL
/001078383195 / ONL/PAYTMTRAI/TRAINTICKET,TRAVEL
UPI/HIGHWAYDELITE-HIGHWAYDELUPIONLINE@A XL/UTIB0AXLUPI-415894805858/PAYMENTFOR PPFR10,TRAVEL
BIL/001078383195/ONL/PAYTMTRAI/TRAINTICKET / 87227,TRAVEL
TO ONL UPI/DR / 426331737667/IRCTC CF/HDFC/IRCTC CF@H/I::00211,TRAVEL
UPI-UBERINDIASYSTEMS P/UBER1 RZP@HDFCB//HDFC0000499/501116582347/PAYVIARAZ ORPAY,TRAVEL
BIL/ 001058272084/MAKEMYTRIP,TRAVEL
UPI-UBERINDIASYSTEMS P/UBERINDIASYSTEM/187204.RZP@RXAIRTEL/50273841/AIRP0000011 5361/UBERRIDE,TRAVEL
MMT-IMPS/414517329054/-BAPASITARA / CNRB0003310,TRAVEL
UPI /HIGHWAYDELUPIONLINE/A XL/UTIB0AXLUPI/415894805858/PAYMENTFOR PPFR10 / 10604,TRAVEL
UPI/UBERINDIASYSTEMS P/UBERINDIASYSTEM 971479.RZP / AXISBANK/UTIB0000100/73522040 3164/PAYVIARAZORPAY,TRAVEL
UPI/303251136598-UPI TRANSACTION/EASEMYTRIP.PAYU/AXIS LTD./AXI1A8C103444C3,TRAVEL
TO ONL UPI/DR/426331737667/IRCTC-CF/HDFC/IRCTC CF@H/I-00211,TRAVEL
UPI/UBERINDIASYSTEMS P/UBERINDIASYSTEM SPRIVATELIMITED RAZORP/ICICI/ICIC0DC0099 /100151527747/UBERRIDE,TRAVEL
UPI/HIGHWAYDELITE/HIGHWAYDELUPIONLINE/Y BL/YESB0YBLUPI/412210418999 / PAYMENTFOR PPFR10,TRAVEL
UPI/HIGHWAYDELITE/HIGHWAYDELUPIONLINE@Y / BL / /422307308002/PAYMENTFOR PPBA10,TRAVEL
UPI/UBERINDIASYSTEMS-P/UBERINDIASYSTEM 971479.RZP@AXISBANK/UTIB0000100/73522040 3164-PAYVIARAZORPAY,TRAVEL
UPI/UBERINDIASYSTEMS P/UBERINDIASYSTEM / 971479.RZP@AXISBANK/UTIB0000100/42263522/8506/UBERRIDE,TRAVEL
ONL/BIL/001016847988/ONE97COMM/FLIGHT / 63678,TRAVEL
UPI UBERINDIASYSTEMS P/UBERINDIASYSTEM 971479 / RZP@AXISBANK/UTIB0000100/42263522 8506/UBERRIDE,TRAVEL
BIL/ONL 001010186318/ONE97COMM/,TRAVEL
UPI/HIGHWAYDELITE/HIGHWAYDELUPIONLINE@Y BL-YESB0YBLUPI/430686016040 PAYMENTFOR PPBA10,TRAVEL
UPI/UBERINDIASYSTEMS P/UBER1.RZP@HDFCB ANK/HDFC0000499/501116582347 PAYVIARAZ/ORPAY,TRAVEL
UPI/303251136598-UPI TRANSACTION/EASEMYTRIP / PAYU/AXIS BANK LTD./AXI1A8C103444C3 / 35980,TRAVEL
UPI/HIGHWAYDELITE/HIGHWAYDELUPIONLINE-A / XL/UTIB0AXLUPI/448863149821/PAYMENTFOR,TRAVEL
-ONL/000977573170/INDIGO AIR,TRAVEL
UPI/UBERINDIASYSTEMS P/UBERINDIASYSTEM / 187204.RZP@RXAIRTEL/AIRP0000011/50273841 5361 / UBERRIDE,TRAVEL
UPI/UBERINDIASYSTEMS UBERINDIASYSTEM/P 187204.RZP@RXAIRTEL/AIRP0000011/50273841 5361/UBERRIDE,TRAVEL
UPI-HIGHWAYDELITE/HIGHWAYDELUPIONLINE@Y-BL/YESB0YBLUPI/430686016040/PAYMENTFOR PPBA10,TRAVEL
TO ONL / UPI/DR/426331737667/ CF/HDFC/IRCTC CF@H/I::00211,TRAVEL
UPI/UBERINDIASYSTEMS P/UBERINDIASYSTEM SPRIVATELIMITED-RAZORP@ICICI/ICIC0DC0099 /100151527747/UBERRIDE / 28888,TRAVEL
TO/ONL IRCTC TRAIN TICKETING MOBILE:PAYMENT::00211,TRAVEL
UPI-UBERINDIASYSTEMS P/UBERINDIASYSTEM SPRIVATELIMITED RAZORP@ICICI/ICIC0DC0099 / 430251286908/PAYVIARAZORPAY,TRAVEL
UPI/303251136598/UPI-TRANSACTION/EASEMYTRIP.PAYU/AXIS BANK / LTD./AXI1A8C103444C3,TRAVEL
